F1,F2,Class,F3,F4
-4.520908879,-64.58618377,Tumor,BT_S2,Neoplastic
-3.70137493,-59.03545699,Tumor,BT_S2,Neoplastic
1.250749378,-60.28245745,Tumor,BT_S2,Neoplastic
-1.027947423,-64.38448904,Tumor,BT_S2,Neoplastic
-42.09095742,39.77063875,Tumor,BT_S2,opc
-0.647181211,-70.78437975,Tumor,BT_S2,Neoplastic
-6.458787769,-63.52652772,Tumor,BT_S2,Neoplastic
14.07738164,-68.11613318,Tumor,BT_S2,Neoplastic
7.166935766,-68.08612398,Tumor,BT_S2,Neoplastic
3.218602044,-64.00971838,Tumor,BT_S2,Neoplastic
-0.622569461,-57.70528822,Tumor,BT_S2,Neoplastic
3.305758158,-51.81059193,Tumor,BT_S2,Neoplastic
-4.702777725,-59.11772694,Tumor,BT_S2,Neoplastic
-7.35728253,-58.68879016,Tumor,BT_S2,Neoplastic
19.47566999,-59.64855744,Tumor,BT_S2,Neoplastic
5.468349505,-64.83025353,Tumor,BT_S2,Neoplastic
-8.550623006,-60.1542908,Tumor,BT_S2,Neoplastic
-0.432461565,-63.13154798,Tumor,BT_S2,Neoplastic
4.809015914,-64.71678424,Tumor,BT_S2,Neoplastic
-0.931550316,-65.94515772,Tumor,BT_S2,Neoplastic
0.627079869,-66.84880786,Tumor,BT_S2,Neoplastic
-59.34373274,52.36666369,Tumor,BT_S2,opc
6.134315173,-66.94040737,Tumor,BT_S2,Neoplastic
2.950940416,-61.58240685,Tumor,BT_S2,Neoplastic
13.38517207,-68.15922795,Tumor,BT_S2,Neoplastic
7.203079323,-65.9330628,Tumor,BT_S2,Neoplastic
8.032263652,-60.43139524,Tumor,BT_S2,Neoplastic
-42.3736932,39.90027871,Tumor,BT_S2,opc
-2.746349692,-68.18279266,Tumor,BT_S2,Neoplastic
2.90388157,-58.1185829,Tumor,BT_S2,Neoplastic
8.753094681,-55.57378931,Tumor,BT_S2,Neoplastic
0.663454158,-66.10360607,Tumor,BT_S2,Neoplastic
0.017757041,-61.75441291,Tumor,BT_S2,Neoplastic
15.71015336,-66.03143327,Tumor,BT_S2,Neoplastic
11.82182378,-71.61770884,Tumor,BT_S2,Neoplastic
19.11497363,-70.12731899,Tumor,BT_S2,Neoplastic
-40.94440043,40.28264789,Tumor,BT_S2,opc
-4.683983282,-62.13823177,Tumor,BT_S2,Neoplastic
9.694754542,-58.51591152,Tumor,BT_S2,Neoplastic
5.991649024,-68.91473567,Tumor,BT_S2,Neoplastic
-2.142529226,-65.27895838,Tumor,BT_S2,Neoplastic
11.41790913,-70.39063589,Tumor,BT_S2,Neoplastic
0.250938789,-59.31634013,Tumor,BT_S2,Neoplastic
-41.81216557,42.24709956,Tumor,BT_S2,opc
3.199917081,-66.97977113,Tumor,BT_S2,Neoplastic
-4.697984865,-60.33647058,Tumor,BT_S2,Neoplastic
6.082285224,-62.56324359,Tumor,BT_S2,Neoplastic
0.592604239,-70.38556687,Tumor,BT_S2,Neoplastic
6.455515661,-63.63264987,Tumor,BT_S2,Neoplastic
2.507675275,-66.0796911,Tumor,BT_S2,Neoplastic
17.09671916,-70.50838175,Tumor,BT_S2,Neoplastic
3.161545546,-69.41889375,Tumor,BT_S2,Neoplastic
-43.28129634,41.94742326,Tumor,BT_S2,opc
4.888334073,-64.90577821,Tumor,BT_S2,Neoplastic
-41.15253991,46.95642174,Tumor,BT_S2,opc
3.213723142,-64.17498882,Tumor,BT_S2,Neoplastic
-5.565707705,-60.66365473,Tumor,BT_S2,Neoplastic
8.291357684,-66.23830284,Tumor,BT_S2,Neoplastic
5.821362191,-62.86623943,Tumor,BT_S2,Neoplastic
-0.423863451,-62.30656181,Tumor,BT_S2,Neoplastic
5.210719853,-66.60734756,Tumor,BT_S2,Neoplastic
5.934515712,-74.73797719,Tumor,BT_S2,Neoplastic
-49.80593936,40.44952147,Tumor,BT_S2,opc
-4.608673889,-61.12863863,Tumor,BT_S2,Neoplastic
-8.294893546,-58.98953348,Tumor,BT_S2,Neoplastic
3.90228888,-70.87865422,Tumor,BT_S2,Neoplastic
-44.56834671,37.9048882,Tumor,BT_S2,opc
2.252683463,-64.53135921,Tumor,BT_S2,Neoplastic
10.61679296,-71.49085132,Tumor,BT_S2,Neoplastic
15.73282392,-72.43010181,Tumor,BT_S2,Neoplastic
10.85837239,-47.42561983,Tumor,BT_S2,Neoplastic
-3.415892204,-60.38834642,Tumor,BT_S2,Neoplastic
-1.292306809,-63.3532422,Tumor,BT_S2,Neoplastic
8.232231139,-65.73327029,Tumor,BT_S2,Neoplastic
-6.346046157,-63.33478667,Tumor,BT_S2,Neoplastic
-0.962300493,-60.66991134,Tumor,BT_S2,Neoplastic
-45.88354017,-12.44150584,Periphery,BT_S2,Neuron
-39.49209507,52.63503116,Periphery,BT_S2,opc
-45.7888209,56.05289699,Periphery,BT_S2,opc
-46.83313144,46.43378586,Periphery,BT_S2,opc
-52.61124392,41.40909096,Periphery,BT_S2,opc
-24.463855,-38.39907419,Periphery,BT_S2,Astrocyte
-51.65647632,41.88003153,Periphery,BT_S2,opc
-44.72790984,45.14456578,Periphery,BT_S2,opc
-49.96076849,45.25407739,Periphery,BT_S2,opc
-46.00005235,39.60014312,Periphery,BT_S2,opc
-51.71984851,47.19738531,Periphery,BT_S2,opc
-49.28077662,44.95847487,Periphery,BT_S2,opc
-46.67327694,41.78365435,Periphery,BT_S2,opc
30.63683014,19.13909922,Periphery,BT_S2,Immune
-51.72303303,47.00436111,Periphery,BT_S2,opc
-45.86087257,43.45255016,Periphery,BT_S2,opc
-44.59089239,50.12077352,Periphery,BT_S2,opc
-48.56358379,44.00397327,Periphery,BT_S2,opc
-46.48070582,-12.51771639,Periphery,BT_S2,Neuron
-47.98523263,37.3756989,Periphery,BT_S2,opc
-50.97566157,45.49790035,Periphery,BT_S2,opc
-54.27534364,44.90896075,Periphery,BT_S2,opc
-46.57857118,-11.91662165,Periphery,BT_S2,Neuron
-45.87743126,-12.42316377,Periphery,BT_S2,Neuron
-69.96213572,-4.421251426,Periphery,BT_S2,Oligodendrocyte
-50.55107414,47.22136433,Periphery,BT_S2,opc
-45.82057244,52.41969435,Periphery,BT_S2,opc
-42.10465476,57.3330042,Periphery,BT_S2,opc
-50.96036531,41.32287211,Periphery,BT_S2,opc
35.05002961,34.19083026,Periphery,BT_S2,Immune
41.2452311,34.35863332,Periphery,BT_S2,Immune
39.38727215,23.79753726,Periphery,BT_S2,Immune
-46.91952333,52.73749645,Periphery,BT_S2,opc
-50.66861171,44.59606769,Periphery,BT_S2,opc
-47.08693869,-12.3774721,Periphery,BT_S2,Neuron
-54.58040717,49.14835332,Periphery,BT_S2,opc
-46.61282358,50.86748428,Periphery,BT_S2,opc
-41.67698928,51.13220589,Periphery,BT_S2,opc
37.11619153,40.47957234,Periphery,BT_S2,Immune
35.13125105,21.54695233,Periphery,BT_S2,Immune
-37.21211152,53.3764583,Periphery,BT_S2,opc
-52.26904672,46.15936911,Periphery,BT_S2,opc
-45.34719847,51.11937573,Periphery,BT_S2,opc
-47.00677123,40.87296264,Periphery,BT_S2,opc
-29.40348513,-40.665515,Periphery,BT_S2,Astrocyte
28.20004444,17.77724679,Periphery,BT_S2,Immune
-46.0864358,49.42056517,Periphery,BT_S2,opc
-25.49271285,-38.92434226,Periphery,BT_S2,Astrocyte
-45.63605838,46.75682189,Periphery,BT_S2,opc
-46.32198343,54.67163143,Periphery,BT_S2,opc
-46.41977386,-11.53066014,Periphery,BT_S2,Neuron
-46.45518118,42.93902165,Periphery,BT_S2,opc
-44.6774478,47.42213712,Periphery,BT_S2,opc
-43.33244119,42.80601343,Periphery,BT_S2,opc
-49.96162786,40.93949523,Periphery,BT_S2,opc
-53.63928405,38.94913648,Periphery,BT_S2,opc
-43.97201376,46.61938674,Periphery,BT_S2,opc
-43.85263978,45.69095306,Periphery,BT_S2,opc
-50.25459064,52.17983598,Periphery,BT_S2,opc
31.05894855,28.62097593,Periphery,BT_S2,Immune
-47.13998099,-12.34733071,Periphery,BT_S2,Neuron
-48.16674871,42.95568531,Periphery,BT_S2,opc
-47.97819646,50.79475096,Periphery,BT_S2,opc
-46.00269544,40.48704145,Periphery,BT_S2,opc
-45.96026982,44.96624271,Periphery,BT_S2,opc
-41.0953894,53.33565426,Periphery,BT_S2,opc
35.35534005,23.17094424,Periphery,BT_S2,Immune
-43.27983566,49.83262475,Periphery,BT_S2,opc
-45.42002642,53.94983909,Periphery,BT_S2,opc
33.93486851,44.80132208,Periphery,BT_S2,Immune
-49.69472453,48.05715784,Periphery,BT_S2,opc
-58.881025,42.34085711,Periphery,BT_S2,opc
33.20784926,19.6845329,Periphery,BT_S2,Immune
-45.84057551,42.13476677,Periphery,BT_S2,opc
-50.37062877,41.94437568,Periphery,BT_S2,opc
-43.49586721,57.4381706,Periphery,BT_S2,opc
-26.21601904,-41.3272642,Periphery,BT_S2,Astrocyte
-52.43456624,43.53520473,Periphery,BT_S2,opc
-45.67964108,42.14176295,Periphery,BT_S2,opc
-46.35100891,-11.65952063,Periphery,BT_S2,Neuron
-28.65788866,-40.40218042,Periphery,BT_S2,Astrocyte
-45.62556681,-12.47741345,Periphery,BT_S2,Neuron
-47.84483134,45.06004209,Periphery,BT_S2,opc
-46.86400356,43.81575813,Periphery,BT_S2,opc
-51.57460416,45.61803272,Periphery,BT_S2,opc
-50.59440053,50.85643701,Periphery,BT_S2,opc
-37.45975854,52.998495,Periphery,BT_S2,opc
-48.84060672,46.86547214,Periphery,BT_S2,opc
-50.07755284,46.25984112,Periphery,BT_S2,opc
-50.8908598,42.74114671,Periphery,BT_S2,opc
-49.84426893,36.14941734,Periphery,BT_S2,opc
-48.64511336,43.77156798,Periphery,BT_S2,opc
-26.77736002,-40.01696231,Periphery,BT_S2,Astrocyte
-47.10679652,50.52850995,Periphery,BT_S2,opc
-47.51682221,-12.57639072,Periphery,BT_S2,Neuron
-47.22324787,41.85638067,Periphery,BT_S2,opc
-47.4733263,59.08260846,Periphery,BT_S2,opc
-48.63648097,42.22867345,Periphery,BT_S2,opc
-42.40693084,42.37484416,Periphery,BT_S2,opc
-47.26535939,43.1419009,Periphery,BT_S2,opc
-52.52015557,39.34170527,Periphery,BT_S2,opc
-45.73908421,50.01875056,Periphery,BT_S2,opc
-51.63332189,52.96739313,Periphery,BT_S2,opc
-46.40347658,-11.27448572,Periphery,BT_S2,Neuron
-45.99414248,-12.50278135,Periphery,BT_S2,Neuron
-44.57132533,51.91727635,Periphery,BT_S2,opc
-46.68203007,-11.66873049,Periphery,BT_S2,Neuron
40.31662407,42.23588537,Periphery,BT_S2,Immune
-49.47275531,43.61390206,Periphery,BT_S2,opc
-46.90947802,-12.73265917,Periphery,BT_S2,Neuron
-46.5366234,-13.90781097,Periphery,BT_S2,Neuron
-46.5298994,45.94207952,Periphery,BT_S2,opc
-43.60568273,48.63101059,Periphery,BT_S2,opc
-49.07646169,42.07945499,Periphery,BT_S2,opc
-29.04859396,-38.71067454,Periphery,BT_S2,Astrocyte
-27.7897911,-40.8616041,Periphery,BT_S2,Astrocyte
-49.72896578,43.55471569,Periphery,BT_S2,opc
-44.77851799,54.01247072,Periphery,BT_S2,opc
-50.55263889,44.62754261,Periphery,BT_S2,opc
-46.16803147,-12.22521753,Periphery,BT_S2,Neuron
-48.45252695,45.6440933,Periphery,BT_S2,opc
27.77168558,41.55381076,Periphery,BT_S2,Immune
-47.45139311,-12.76072496,Periphery,BT_S2,Neuron
-44.31445016,43.9128399,Periphery,BT_S2,opc
-47.61555952,43.59485616,Periphery,BT_S2,opc
-27.26357768,-39.29228945,Periphery,BT_S2,Astrocyte
-46.38465897,-11.44903669,Periphery,BT_S2,Neuron
-45.65068011,52.25163104,Periphery,BT_S2,opc
33.83037474,25.66950173,Periphery,BT_S2,Immune
-45.64882359,-12.44368607,Periphery,BT_S2,Neuron
-47.6369413,46.36506159,Periphery,BT_S2,opc
-51.77031703,43.58620818,Periphery,BT_S2,opc
-50.14086396,45.75273517,Periphery,BT_S2,opc
-46.12964514,54.39575448,Periphery,BT_S2,opc
-48.18765255,40.49400763,Periphery,BT_S2,opc
-45.16152806,55.09225637,Periphery,BT_S2,opc
-49.02110448,45.60973398,Periphery,BT_S2,opc
-47.1843568,43.19648778,Periphery,BT_S2,opc
-11.42339239,-47.17737607,Tumor,BT_S2,Neoplastic
-68.41803695,-5.042055919,Periphery,BT_S2,Oligodendrocyte
-67.3018769,-5.619600231,Periphery,BT_S2,Oligodendrocyte
-69.90460019,-4.33169601,Periphery,BT_S2,Oligodendrocyte
-69.93262738,-5.775223902,Periphery,BT_S2,Oligodendrocyte
-68.27752902,-4.774541201,Periphery,BT_S2,Oligodendrocyte
-69.18000112,-5.235723183,Periphery,BT_S2,Oligodendrocyte
-69.38675462,-4.294610744,Periphery,BT_S2,Oligodendrocyte
-70.04227113,-4.4774763,Periphery,BT_S2,Oligodendrocyte
-67.36051722,-2.06573837,Periphery,BT_S1,Oligodendrocyte
27.16282372,16.65233332,Periphery,BT_S1,Immune
-0.095203491,7.709930525,Periphery,BT_S1,Immune
0.176720618,8.822199961,Periphery,BT_S1,Immune
-0.190043512,8.337829668,Periphery,BT_S1,Immune
-2.965190894,8.390068437,Periphery,BT_S1,Immune
27.39010495,19.1375571,Periphery,BT_S1,Immune
21.95657478,4.806917488,Periphery,BT_S1,Immune
18.53664085,12.23654182,Periphery,BT_S1,Immune
-0.531497253,8.490360443,Periphery,BT_S1,Immune
29.41592641,16.13563266,Periphery,BT_S1,Immune
28.11256676,19.42145218,Periphery,BT_S1,Immune
25.27430858,13.41835043,Periphery,BT_S1,Immune
36.2357695,17.25804644,Periphery,BT_S1,Immune
-0.205190502,8.459732489,Periphery,BT_S1,Immune
29.82370719,-27.48342392,Tumor,BT_S1,Neoplastic
14.18716429,-31.50887644,Tumor,BT_S1,Neoplastic
29.14818644,-28.57360553,Tumor,BT_S1,Neoplastic
12.87177062,-25.07168954,Tumor,BT_S1,Neoplastic
13.73638891,-34.86516386,Tumor,BT_S1,Neoplastic
27.02587895,-30.72538845,Tumor,BT_S1,Neoplastic
23.37193679,-25.26085409,Tumor,BT_S1,Neoplastic
22.54558703,-24.30233971,Tumor,BT_S1,Neoplastic
25.32091575,-20.57421349,Tumor,BT_S1,Neoplastic
20.24149064,-33.52352709,Tumor,BT_S1,Neoplastic
12.37459224,-27.59372536,Tumor,BT_S1,Neoplastic
11.07387596,-27.65592561,Tumor,BT_S1,Neoplastic
33.10468057,-30.50731938,Tumor,BT_S1,Neoplastic
23.03336388,-28.74939224,Tumor,BT_S1,Neoplastic
14.53154869,-24.98653313,Tumor,BT_S1,Neoplastic
20.38788839,-27.91448412,Tumor,BT_S1,Neoplastic
31.05600812,-32.44325322,Tumor,BT_S1,Neoplastic
20.29595882,-33.51649803,Tumor,BT_S1,Neoplastic
28.18714883,-29.47318189,Tumor,BT_S1,Neoplastic
29.21183495,-28.13086097,Tumor,BT_S1,Neoplastic
26.47541639,-27.42947034,Tumor,BT_S1,Neoplastic
17.12170105,-33.94271354,Tumor,BT_S1,Neoplastic
27.41116644,-34.21640952,Tumor,BT_S1,Neoplastic
24.91008077,-28.4361066,Tumor,BT_S1,Neoplastic
24.36199654,-32.72107396,Tumor,BT_S1,Neoplastic
26.57834968,-25.19704367,Tumor,BT_S1,Neoplastic
27.76515746,-28.39075505,Tumor,BT_S1,Neoplastic
31.53408402,-25.57692475,Tumor,BT_S1,Neoplastic
27.10945363,-30.12398549,Tumor,BT_S1,Neoplastic
24.11942779,-26.72865471,Tumor,BT_S1,Neoplastic
18.99556903,-29.7954612,Tumor,BT_S1,Neoplastic
3.264009584,-32.94329484,Tumor,BT_S1,Neoplastic
14.53710036,-33.63690042,Tumor,BT_S1,Neoplastic
29.73394731,-26.31667358,Tumor,BT_S1,Neoplastic
29.03763925,-33.24472579,Tumor,BT_S1,Neoplastic
21.53762888,-29.46483594,Tumor,BT_S1,Neoplastic
24.37963891,-33.00627395,Tumor,BT_S1,Neoplastic
29.34041159,-34.57040264,Tumor,BT_S1,Neoplastic
21.04596108,-24.15293269,Tumor,BT_S1,Neoplastic
21.26726142,-34.70025428,Tumor,BT_S1,Neoplastic
24.84413247,-33.2406117,Tumor,BT_S1,Neoplastic
31.57239022,-32.83693642,Tumor,BT_S1,Neoplastic
19.9723716,-28.63252014,Tumor,BT_S1,Neoplastic
30.46353168,-28.30201414,Tumor,BT_S1,Neoplastic
30.48362306,-25.93082673,Tumor,BT_S1,Neoplastic
23.97115122,-30.38155184,Tumor,BT_S1,Neoplastic
28.60754557,-25.59744389,Tumor,BT_S1,Neoplastic
24.96995424,-34.57013594,Tumor,BT_S1,Neoplastic
14.90765673,-32.60119926,Tumor,BT_S1,Neoplastic
20.38863276,-34.84866165,Tumor,BT_S1,Neoplastic
-0.538024489,-36.64029254,Tumor,BT_S1,Neoplastic
19.43226305,-14.09615438,Tumor,BT_S1,Neoplastic
16.02099541,-32.23428544,Tumor,BT_S1,Neoplastic
14.08329135,-61.15255395,Tumor,BT_S1,Neoplastic
29.88004849,-24.28754549,Tumor,BT_S1,Neoplastic
24.26940272,-31.70863956,Tumor,BT_S1,Neoplastic
17.40993963,-24.34650698,Tumor,BT_S1,Neoplastic
11.99140759,-31.6020474,Tumor,BT_S1,Neoplastic
25.67535127,-21.39827399,Tumor,BT_S1,Neoplastic
26.42863722,-30.06761077,Tumor,BT_S1,Neoplastic
21.04128223,-25.49004134,Tumor,BT_S1,Neoplastic
28.08868507,-22.31906269,Tumor,BT_S1,Neoplastic
27.03154151,-28.96698425,Tumor,BT_S1,Neoplastic
14.40595514,-30.30956383,Tumor,BT_S1,Neoplastic
29.47007518,-27.02687641,Tumor,BT_S1,Neoplastic
28.97456534,-26.47430938,Tumor,BT_S1,Neoplastic
17.53374093,-24.22045075,Tumor,BT_S1,Neoplastic
21.07867831,-27.21670178,Tumor,BT_S1,Neoplastic
24.61232058,-31.3463728,Tumor,BT_S1,Neoplastic
26.2629787,-28.05690673,Tumor,BT_S1,Neoplastic
13.21324152,-30.57639768,Tumor,BT_S1,Neoplastic
26.67004673,-26.64784509,Tumor,BT_S1,Neoplastic
19.65056046,-33.97605805,Tumor,BT_S1,Neoplastic
32.64241592,-29.74097091,Tumor,BT_S1,Neoplastic
28.21778946,-27.94198629,Tumor,BT_S1,Neoplastic
22.67160542,-24.69634643,Tumor,BT_S1,Neoplastic
27.62736499,-27.64944886,Tumor,BT_S1,Neoplastic
13.68182524,-28.41658544,Tumor,BT_S1,Neoplastic
19.43425913,-14.10078661,Tumor,BT_S1,Neoplastic
25.89789086,-26.87161331,Tumor,BT_S1,Neoplastic
25.68529458,-21.43012794,Tumor,BT_S1,Neoplastic
25.74412672,-28.08055384,Tumor,BT_S1,Neoplastic
19.34252979,-26.53911262,Tumor,BT_S1,Neoplastic
28.00963189,-26.23070718,Tumor,BT_S1,Neoplastic
13.2233971,-30.60113317,Tumor,BT_S1,Neoplastic
25.22251181,-23.57670994,Tumor,BT_S1,Neoplastic
18.84616428,-26.14475612,Tumor,BT_S1,Neoplastic
13.15974639,-32.99495204,Tumor,BT_S1,Neoplastic
-71.92119266,-0.40141103,Periphery,BT_S1,Oligodendrocyte
-71.54074721,-1.610701651,Periphery,BT_S1,Oligodendrocyte
-69.62572979,-0.981156104,Periphery,BT_S1,Oligodendrocyte
-70.05659176,-3.202153187,Periphery,BT_S1,Oligodendrocyte
-72.26474721,-2.935964392,Periphery,BT_S1,Oligodendrocyte
-71.33317492,-3.866755816,Periphery,BT_S1,Oligodendrocyte
-71.39010911,-2.738499844,Periphery,BT_S1,Oligodendrocyte
39.20633262,26.66049248,Periphery,BT_S1,Immune
-67.82081912,-2.949343088,Periphery,BT_S1,Oligodendrocyte
-68.41459043,-1.440992728,Periphery,BT_S1,Oligodendrocyte
-70.99680529,-0.028858077,Periphery,BT_S1,Oligodendrocyte
-73.34337738,-2.355904089,Periphery,BT_S1,Oligodendrocyte
-70.10144308,-2.75104953,Periphery,BT_S1,Oligodendrocyte
-45.16664444,59.52197063,Periphery,BT_S1,opc
-68.52561824,-1.700900161,Periphery,BT_S1,Oligodendrocyte
-1.308177429,-40.39931868,Periphery,BT_S1,Neoplastic
9.774187502,10.30179121,Tumor,BT_S1,Immune
-68.2248416,-0.811868593,Tumor,BT_S1,Oligodendrocyte
15.04959446,13.40255902,Tumor,BT_S1,Immune
-66.67955269,-2.653530184,Tumor,BT_S1,Oligodendrocyte
-45.34896217,57.50146162,Tumor,BT_S1,opc
-46.2381174,58.24403322,Tumor,BT_S1,opc
-69.55141537,-2.426628501,Tumor,BT_S1,Oligodendrocyte
-52.06919146,58.70971556,Tumor,BT_S1,opc
-53.49905201,56.28650599,Tumor,BT_S1,opc
24.83859796,21.06243541,Tumor,BT_S1,Immune
-67.49578183,-0.935002202,Tumor,BT_S1,Oligodendrocyte
-45.41323304,21.33916299,Tumor,BT_S1,opc
-69.70616839,0.118336273,Tumor,BT_S1,Oligodendrocyte
-72.34488288,-3.387435058,Tumor,BT_S1,Oligodendrocyte
-55.98232838,52.99445242,Tumor,BT_S1,opc
3.462541165,-31.25451045,Tumor,BT_S1,Neoplastic
3.305808883,-31.68880056,Tumor,BT_S1,Neoplastic
-70.23230112,-1.803036035,Tumor,BT_S1,Oligodendrocyte
-70.05562587,-1.896378344,Tumor,BT_S1,Oligodendrocyte
-72.27242617,-1.388237551,Tumor,BT_S1,Oligodendrocyte
-51.84021072,54.36542597,Tumor,BT_S1,opc
-2.699475303,-11.64195437,Tumor,BT_S1,Immune
10.7737049,44.39561304,Tumor,BT_S1,Immune
-67.58170313,-3.532764041,Tumor,BT_S1,Oligodendrocyte
-52.4151625,58.81487689,Tumor,BT_S1,opc
-50.61729816,60.42298079,Tumor,BT_S1,opc
-72.99699154,-4.278763545,Tumor,BT_S1,Oligodendrocyte
-57.10779514,51.71021748,Tumor,BT_S1,opc
-70.19753046,-0.731607794,Tumor,BT_S1,Oligodendrocyte
-69.34065276,-1.021114615,Tumor,BT_S1,Oligodendrocyte
-49.81686841,60.13338871,Tumor,BT_S1,opc
3.256259018,-31.65292556,Tumor,BT_S1,Neoplastic
-49.46154902,60.72984411,Tumor,BT_S1,opc
-68.74613109,-0.140885169,Tumor,BT_S1,Oligodendrocyte
-72.51747349,-2.180911537,Periphery,BT_S1,Oligodendrocyte
-18.26928508,-37.82844702,Periphery,BT_S1,Astrocyte
-18.41712725,-37.80746261,Periphery,BT_S1,Astrocyte
22.46071731,9.133799998,Periphery,BT_S1,Immune
1.148585588,9.883167606,Periphery,BT_S1,Immune
13.34779516,8.702804155,Periphery,BT_S1,Immune
28.15289267,21.53314186,Periphery,BT_S1,Immune
-0.080006823,8.750952409,Periphery,BT_S1,Immune
26.45984851,18.78031299,Periphery,BT_S1,Immune
-70.76023962,-2.715626979,Periphery,BT_S1,Oligodendrocyte
19.75169504,6.09972938,Periphery,BT_S1,Immune
-0.022826058,8.603834297,Periphery,BT_S1,Immune
23.42318935,11.62334589,Periphery,BT_S1,Immune
0.438558934,8.106765953,Periphery,BT_S1,Immune
24.20170524,16.79432248,Periphery,BT_S1,Immune
-68.83963769,-3.42447667,Periphery,BT_S1,Oligodendrocyte
-18.42400514,-37.76422064,Periphery,BT_S1,Astrocyte
-2.73316036,-36.98134907,Periphery,BT_S1,Neoplastic
28.32397089,-32.97301218,Periphery,BT_S1,Neoplastic
9.729717272,-31.40119233,Tumor,BT_S1,Neoplastic
24.86763448,-24.17985686,Tumor,BT_S1,Neoplastic
13.31921636,-28.55199539,Tumor,BT_S1,Neoplastic
32.53299902,-29.02787686,Tumor,BT_S1,Neoplastic
10.91410474,-28.51284389,Tumor,BT_S1,Neoplastic
30.67881434,-31.51729016,Tumor,BT_S1,Neoplastic
-44.06818922,20.05397507,Tumor,BT_S1,opc
12.05713153,-27.44977864,Tumor,BT_S1,Neoplastic
6.775530858,-28.06139561,Tumor,BT_S1,Neoplastic
15.22164614,-29.57643038,Tumor,BT_S1,Neoplastic
12.88681832,-31.32970516,Tumor,BT_S1,Neoplastic
15.74679238,-35.30989359,Tumor,BT_S1,Neoplastic
11.85606207,-30.03548972,Tumor,BT_S1,Neoplastic
34.36192338,-7.606526538,Tumor,BT_S1,Vascular
27.99012983,-32.17690733,Tumor,BT_S1,Neoplastic
21.56342721,-31.66608757,Tumor,BT_S1,Neoplastic
23.92207476,-25.79680432,Tumor,BT_S1,Neoplastic
12.50186603,-26.80224961,Tumor,BT_S1,Neoplastic
6.691256747,-34.40990631,Tumor,BT_S1,Neoplastic
10.78183423,21.92846178,Tumor,BT_S1,Immune
28.60620644,-32.4159919,Tumor,BT_S1,Neoplastic
23.56207807,-31.24903342,Tumor,BT_S1,Neoplastic
30.25323872,-29.48430299,Tumor,BT_S1,Neoplastic
17.03267698,-31.25818465,Tumor,BT_S1,Neoplastic
28.1545114,-32.0672194,Tumor,BT_S1,Neoplastic
31.50360817,-30.8229352,Tumor,BT_S1,Neoplastic
26.70148373,-26.57941282,Tumor,BT_S1,Neoplastic
8.902397721,-29.01990324,Tumor,BT_S1,Neoplastic
41.59098053,-48.47170126,Tumor,BT_S1,Vascular
29.12219435,-30.70951912,Tumor,BT_S1,Neoplastic
47.39316595,-47.20446981,Tumor,BT_S1,Vascular
47.54913779,-46.88997228,Tumor,BT_S1,Vascular
26.09983422,-28.78924007,Tumor,BT_S1,Neoplastic
28.94002568,-29.49941383,Tumor,BT_S1,Neoplastic
19.79580294,-33.02073088,Tumor,BT_S1,Neoplastic
34.17984624,-8.140267048,Tumor,BT_S1,Vascular
15.94978996,-32.10211839,Tumor,BT_S1,Neoplastic
10.96697827,-27.89228758,Tumor,BT_S1,Neoplastic
13.2590136,-32.97236152,Tumor,BT_S1,Neoplastic
-3.055968107,-38.00517654,Tumor,BT_S1,Neoplastic
12.85332073,-27.40285202,Tumor,BT_S1,Neoplastic
12.28069151,-29.16774436,Tumor,BT_S1,Neoplastic
25.28490208,-27.50085489,Tumor,BT_S1,Neoplastic
16.476144,-29.92833665,Tumor,BT_S1,Neoplastic
22.56067359,-26.04779294,Tumor,BT_S1,Neoplastic
12.60963818,-33.79164567,Tumor,BT_S1,Neoplastic
34.28454153,-7.688907815,Tumor,BT_S1,Vascular
27.80979487,-32.07191772,Tumor,BT_S1,Neoplastic
18.46797464,-33.31404857,Tumor,BT_S1,Neoplastic
10.87238887,-30.29751243,Tumor,BT_S1,Neoplastic
-44.69485795,20.59832269,Tumor,BT_S1,opc
26.14545738,-27.26582915,Tumor,BT_S1,Neoplastic
19.88410112,-33.69927476,Tumor,BT_S1,Neoplastic
-44.12079023,20.09017393,Tumor,BT_S1,opc
34.08484495,-8.160969012,Tumor,BT_S1,Vascular
-43.96802581,19.95175626,Tumor,BT_S1,opc
15.1056166,-30.12557135,Tumor,BT_S1,Neoplastic
8.853837429,-28.94883034,Tumor,BT_S1,Neoplastic
16.27719431,-32.6626405,Tumor,BT_S1,Neoplastic
13.9225151,-31.43338318,Tumor,BT_S1,Neoplastic
11.09354934,-33.97754515,Tumor,BT_S1,Neoplastic
28.61126877,-32.21258328,Tumor,BT_S1,Neoplastic
20.33007743,-23.79451635,Tumor,BT_S1,Neoplastic
27.45953606,-23.74858844,Tumor,BT_S1,Neoplastic
16.54198819,16.36084258,Tumor,BT_S1,Immune
31.8120725,-29.7197155,Tumor,BT_S1,Neoplastic
-44.73899885,20.62785405,Tumor,BT_S1,opc
18.53959432,-34.23995968,Tumor,BT_S1,Neoplastic
17.1290769,-28.50401737,Tumor,BT_S1,Neoplastic
16.51793319,-30.18624747,Tumor,BT_S1,Neoplastic
20.13486431,-30.5307441,Tumor,BT_S1,Neoplastic
18.74369163,-33.75174562,Tumor,BT_S1,Neoplastic
